device,exp,plate,row,column,strain,rep,total,temp,food,event_freq,ls,DNMF,gap_days,censor,censor_reason,event_observation_type
StHelens,CeNDR_121018_1v2,StHelens_a::2,2,a,EG4725,1,49,20,OP50-1,1,24.3714,5.5625,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::2,2,a,EG4725,1,49,20,OP50-1,1,24.7256,3.125,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::2,2,a,EG4725,1,49,20,OP50-1,1,24.8089,1.58333,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::2,2,a,EG4725,1,49,20,OP50-1,1,25.3506,5.58333,0.0833333,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::2,2,a,EG4725,1,49,20,OP50-1,1,25.6006,4.875,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::2,2,a,EG4725,1,49,20,OP50-1,1,25.7673,4.33333,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::2,2,a,EG4725,1,49,20,OP50-1,1,25.8506,2.45833,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::2,2,a,EG4725,1,49,20,OP50-1,1,26.0173,8.16667,0.0833333,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::2,2,a,EG4725,1,49,20,OP50-1,1,26.1006,4.79167,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::2,2,a,EG4725,1,49,20,OP50-1,1,26.3923,9.29167,0.0833333,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::2,2,a,EG4725,1,49,20,OP50-1,1,26.6839,7.29167,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::2,2,a,EG4725,1,49,20,OP50-1,1,26.8506,3.04167,0,0,,Observed Multiple Worm
StHelens,CeNDR_121018_1v2,StHelens_a::2,2,a,EG4725,1,49,20,OP50-1,1,26.8714,3.04167,0,0,,Induced Multiple Worm
StHelens,CeNDR_121018_1v2,StHelens_a::2,2,a,EG4725,1,49,20,OP50-1,1,27.2673,1.08333,0.0416667,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::2,2,a,EG4725,1,49,20,OP50-1,1,27.2673,2.625,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::2,2,a,EG4725,1,49,20,OP50-1,1,27.3089,6.625,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::2,2,a,EG4725,1,49,20,OP50-1,1,27.4756,2.41667,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::2,2,a,EG4725,1,49,20,OP50-1,1,27.8089,5.04167,0.0833333,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::2,2,a,EG4725,1,49,20,OP50-1,1,27.8089,5.29167,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::2,2,a,EG4725,1,49,20,OP50-1,1,27.9339,3.20833,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::2,2,a,EG4725,1,49,20,OP50-1,1,28.6839,5.29167,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::2,2,a,EG4725,1,49,20,OP50-1,1,28.6839,4.20833,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::2,2,a,EG4725,1,49,20,OP50-1,1,29.2256,4.79167,0.0833333,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::2,2,a,EG4725,1,49,20,OP50-1,1,29.8506,2.375,0.0833333,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::2,2,a,EG4725,1,49,20,OP50-1,1,30.4756,2.54167,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::2,2,a,EG4725,1,49,20,OP50-1,1,31.4548,5.52083,0.166667,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::3,3,a,ECA744,1,51,20,OP50-1,1,12.8506,2.04167,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::3,3,a,ECA744,1,51,20,OP50-1,1,13.1006,2.29167,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::3,3,a,ECA744,1,51,20,OP50-1,1,13.1839,2.47917,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::3,3,a,ECA744,1,51,20,OP50-1,1,14.6006,3.04167,0.0833333,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::3,3,a,ECA744,1,51,20,OP50-1,1,14.6006,2.25,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::3,3,a,ECA744,1,51,20,OP50-1,1,14.9756,2.41667,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::3,3,a,ECA744,1,51,20,OP50-1,1,15.3506,2.125,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::3,3,a,ECA744,1,51,20,OP50-1,1,15.3923,0.916667,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::3,3,a,ECA744,1,51,20,OP50-1,1,15.5589,2.20833,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::3,3,a,ECA744,1,51,20,OP50-1,1,15.6006,1.20833,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::3,3,a,ECA744,1,51,20,OP50-1,1,15.9756,1.25,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::3,3,a,ECA744,1,51,20,OP50-1,1,16.8089,2.25,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::3,3,a,ECA744,1,51,20,OP50-1,1,16.8923,1.91667,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::3,3,a,ECA744,1,51,20,OP50-1,1,16.9756,3.29167,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::3,3,a,ECA744,1,51,20,OP50-1,1,17.5589,2.45833,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::3,3,a,ECA744,1,51,20,OP50-1,1,18.1839,0.708333,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::3,3,a,ECA744,1,51,20,OP50-1,1,18.3923,0.25,0.0833333,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::3,3,a,ECA744,1,51,20,OP50-1,1,18.4756,0.583333,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::3,3,a,ECA744,1,51,20,OP50-1,1,18.8923,1.83333,0.0833333,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::3,3,a,ECA744,1,51,20,OP50-1,1,20.4756,0.666667,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::3,3,a,ECA744,1,51,20,OP50-1,1,20.7256,0.833333,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::3,3,a,ECA744,1,51,20,OP50-1,1,21.1006,0.666667,0,0,,Observed Multiple Worm
StHelens,CeNDR_121018_1v2,StHelens_a::3,3,a,ECA744,1,51,20,OP50-1,1,21.1214,0.666667,0,0,,Induced Multiple Worm
StHelens,CeNDR_121018_1v2,StHelens_a::3,3,a,ECA744,1,51,20,OP50-1,1,21.8089,3.41667,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::3,3,a,ECA744,1,51,20,OP50-1,1,21.9339,1.125,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::3,3,a,ECA744,1,51,20,OP50-1,1,22.0589,2,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::3,3,a,ECA744,1,51,20,OP50-1,1,22.3923,2.66667,0.0833333,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::3,3,a,ECA744,1,51,20,OP50-1,1,22.7673,3.75,0.0833333,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::3,3,a,ECA744,1,51,20,OP50-1,1,23.1839,8.35417,0.0833333,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::3,3,a,ECA744,1,51,20,OP50-1,1,23.2256,3.125,0.0833333,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::3,3,a,ECA744,1,51,20,OP50-1,1,23.6839,4.72917,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::3,3,a,ECA744,1,51,20,OP50-1,1,24.1839,4.5,0.0833333,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::3,3,a,ECA744,1,51,20,OP50-1,1,24.2256,3.625,0.0833333,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::3,3,a,ECA744,1,51,20,OP50-1,1,24.2256,2.625,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::3,3,a,ECA744,1,51,20,OP50-1,1,24.4756,7.125,0.0833333,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::3,3,a,ECA744,1,51,20,OP50-1,1,24.5173,3.95833,0.0833333,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::3,3,a,ECA744,1,51,20,OP50-1,1,24.8923,2.41667,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::3,3,a,ECA744,1,51,20,OP50-1,1,25.5589,4,0.0833333,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::3,3,a,ECA744,1,51,20,OP50-1,1,26.5173,5.95833,0.0833333,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::3,3,a,ECA744,1,51,20,OP50-1,1,26.8506,4.64583,0.0833333,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::3,3,a,ECA744,1,51,20,OP50-1,1,27.5173,6.91667,0.0833333,0,,
StHelens,CeNDR_121018_1v2,StHelens_a::3,3,a,ECA744,1,51,20,OP50-1,1,27.6839,4.375,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::1,1,b,ECA36,2,41,20,OP50-1,1,25.7777,4.625,0,1,Objects apparently moving at termination of measurement,Observed Multiple Worm
StHelens,CeNDR_121018_1v2,StHelens_b::1,1,b,ECA36,2,41,20,OP50-1,1,25.7777,4.625,0,1,Objects apparently moving at termination of measurement,Observed Multiple Worm
StHelens,CeNDR_121018_1v2,StHelens_b::1,1,b,ECA36,2,41,20,OP50-1,1,25.7985,4.625,0,1,Objects apparently moving at termination of measurement,Induced Multiple Worm
StHelens,CeNDR_121018_1v2,StHelens_b::1,1,b,ECA36,2,41,20,OP50-1,2,25.7777,4.625,0,1,Objects apparently moving at termination of measurement,Observed Multiple Worm
StHelens,CeNDR_121018_1v2,StHelens_b::1,1,b,ECA36,2,41,20,OP50-1,1,13.9444,1,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::1,1,b,ECA36,2,41,20,OP50-1,1,14.486,0.666667,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::1,1,b,ECA36,2,41,20,OP50-1,1,15.486,1.625,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::1,1,b,ECA36,2,41,20,OP50-1,1,15.5694,1.91667,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::1,1,b,ECA36,2,41,20,OP50-1,1,16.861,1.33333,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::1,1,b,ECA36,2,41,20,OP50-1,1,17.986,0.75,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::1,1,b,ECA36,2,41,20,OP50-1,1,18.2777,1.33333,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::1,1,b,ECA36,2,41,20,OP50-1,1,18.5277,0.604167,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::1,1,b,ECA36,2,41,20,OP50-1,1,18.5277,1.25,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::1,1,b,ECA36,2,41,20,OP50-1,1,18.736,1.41667,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::1,1,b,ECA36,2,41,20,OP50-1,1,19.0277,1.70833,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::1,1,b,ECA36,2,41,20,OP50-1,1,20.2152,3.10417,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::1,1,b,ECA36,2,41,20,OP50-1,1,20.2777,1.41667,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::1,1,b,ECA36,2,41,20,OP50-1,1,20.3194,1.5,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::1,1,b,ECA36,2,41,20,OP50-1,1,20.361,4.5,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::1,1,b,ECA36,2,41,20,OP50-1,1,20.5485,0.770833,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::1,1,b,ECA36,2,41,20,OP50-1,1,20.736,1.625,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::1,1,b,ECA36,2,41,20,OP50-1,1,21.1527,0.9375,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::1,1,b,ECA36,2,41,20,OP50-1,1,21.5694,3.35417,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::1,1,b,ECA36,2,41,20,OP50-1,1,22.611,3.58333,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::1,1,b,ECA36,2,41,20,OP50-1,1,23.361,1.97917,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::1,1,b,ECA36,2,41,20,OP50-1,1,24.236,8.5,0,0,,Observed Multiple Worm
StHelens,CeNDR_121018_1v2,StHelens_b::1,1,b,ECA36,2,41,20,OP50-1,2,24.2569,8.5,0,0,,Induced Multiple Worm
StHelens,CeNDR_121018_1v2,StHelens_b::1,1,b,ECA36,2,41,20,OP50-1,1,24.5694,2.66667,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::1,1,b,ECA36,2,41,20,OP50-1,1,24.861,2.25,0.0833333,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::1,1,b,ECA36,2,41,20,OP50-1,1,24.986,2.27083,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::1,1,b,ECA36,2,41,20,OP50-1,1,25.236,2.52083,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::1,1,b,ECA36,2,41,20,OP50-1,1,25.3194,2.375,0.0833333,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::1,1,b,ECA36,2,41,20,OP50-1,1,25.8194,2.29167,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::1,1,b,ECA36,2,41,20,OP50-1,1,25.861,3.83333,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::1,1,b,ECA36,2,41,20,OP50-1,1,26.1944,1.29167,0.0416667,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::1,1,b,ECA36,2,41,20,OP50-1,1,26.236,5.41667,0,0,,Observed Multiple Worm
StHelens,CeNDR_121018_1v2,StHelens_b::1,1,b,ECA36,2,41,20,OP50-1,1,26.2569,5.41667,0,0,,Induced Multiple Worm
StHelens,CeNDR_121018_1v2,StHelens_b::1,1,b,ECA36,2,41,20,OP50-1,1,27.611,3.20833,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::1,1,b,ECA36,2,41,20,OP50-1,1,28.236,5.04167,0.0833333,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::1,1,b,ECA36,2,41,20,OP50-1,1,28.9027,3.04167,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::1,1,b,ECA36,2,41,20,OP50-1,1,30.5277,0.708333,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::1,1,b,ECA36,2,41,20,OP50-1,1,30.6944,4.375,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::2,2,b,PL238,1,49,20,OP50-1,1,11.6944,1.5,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::2,2,b,PL238,1,49,20,OP50-1,1,12.8194,0.666667,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::2,2,b,PL238,1,49,20,OP50-1,1,13.111,0.75,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::2,2,b,PL238,1,49,20,OP50-1,1,13.6527,0.916667,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::2,2,b,PL238,1,49,20,OP50-1,1,14.361,0.416667,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::2,2,b,PL238,1,49,20,OP50-1,1,14.6527,2.625,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::2,2,b,PL238,1,49,20,OP50-1,1,14.7777,0.541667,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::2,2,b,PL238,1,49,20,OP50-1,1,14.986,0.958333,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::2,2,b,PL238,1,49,20,OP50-1,1,15.1944,4.41667,0.0833333,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::2,2,b,PL238,1,49,20,OP50-1,1,15.361,2.16667,0.0833333,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::2,2,b,PL238,1,49,20,OP50-1,1,15.986,1.125,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::2,2,b,PL238,1,49,20,OP50-1,1,17.486,1.20833,0.0833333,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::2,2,b,PL238,1,49,20,OP50-1,1,17.861,1.33333,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::2,2,b,PL238,1,49,20,OP50-1,1,18.111,1.125,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::2,2,b,PL238,1,49,20,OP50-1,1,18.1527,2.95833,0.0833333,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::2,2,b,PL238,1,49,20,OP50-1,1,18.361,3.25,0.0833333,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::2,2,b,PL238,1,49,20,OP50-1,1,19.986,2.75,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::2,2,b,PL238,1,49,20,OP50-1,1,20.4444,0.583333,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::2,2,b,PL238,1,49,20,OP50-1,1,21.6527,1.875,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::2,2,b,PL238,1,49,20,OP50-1,1,22.361,1.91667,0.0833333,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::2,2,b,PL238,1,49,20,OP50-1,1,22.361,3.08333,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::2,2,b,PL238,1,49,20,OP50-1,1,22.6527,1.16667,0.0833333,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::2,2,b,PL238,1,49,20,OP50-1,1,23.4027,2.20833,0.0833333,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::2,2,b,PL238,1,49,20,OP50-1,1,23.486,0.916667,0.0833333,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::2,2,b,PL238,1,49,20,OP50-1,1,23.486,3.91667,0.0833333,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::2,2,b,PL238,1,49,20,OP50-1,1,23.736,3.29167,0.0833333,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::2,2,b,PL238,1,49,20,OP50-1,1,24.611,2.91667,0.0833333,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::2,2,b,PL238,1,49,20,OP50-1,1,24.9027,3.41667,0.0833333,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::2,2,b,PL238,1,49,20,OP50-1,1,24.986,3.29167,0.0833333,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::2,2,b,PL238,1,49,20,OP50-1,1,25.4444,2.79167,0.0833333,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::2,2,b,PL238,1,49,20,OP50-1,1,25.5277,3.16667,0.0833333,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::2,2,b,PL238,1,49,20,OP50-1,1,27.236,2.875,0.0416667,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::2,2,b,PL238,1,49,20,OP50-1,1,27.611,0.458333,0.0416667,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::2,2,b,PL238,1,49,20,OP50-1,1,28.4027,3.875,0.0416667,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::2,2,b,PL238,1,49,20,OP50-1,1,28.986,2.08333,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::2,2,b,PL238,1,49,20,OP50-1,1,30.861,3.75,0.125,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::3,3,b,ECA740,3,43,20,OP50-1,4,22.9235,10.5833,0,1,Entered multi-worm cluster,
StHelens,CeNDR_121018_1v2,StHelens_b::3,3,b,ECA740,3,43,20,OP50-1,1,14.9444,0.333333,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::3,3,b,ECA740,3,43,20,OP50-1,1,17.611,1.91667,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::3,3,b,ECA740,3,43,20,OP50-1,1,18.3194,6.125,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::3,3,b,ECA740,3,43,20,OP50-1,1,20.4444,1.16667,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::3,3,b,ECA740,3,43,20,OP50-1,1,21.1527,1.95833,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::3,3,b,ECA740,3,43,20,OP50-1,1,21.486,1,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::3,3,b,ECA740,3,43,20,OP50-1,1,22.2777,0.895833,0.0833333,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::3,3,b,ECA740,3,43,20,OP50-1,1,22.6527,1.16667,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::3,3,b,ECA740,3,43,20,OP50-1,1,22.986,2.375,0,0,,Observed Multiple Worm
StHelens,CeNDR_121018_1v2,StHelens_b::3,3,b,ECA740,3,43,20,OP50-1,1,23.0069,2.375,0,0,,Induced Multiple Worm
StHelens,CeNDR_121018_1v2,StHelens_b::3,3,b,ECA740,3,43,20,OP50-1,1,23.0277,1.79167,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::3,3,b,ECA740,3,43,20,OP50-1,1,23.1944,2.08333,0.0833333,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::3,3,b,ECA740,3,43,20,OP50-1,1,23.5277,1.16667,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::3,3,b,ECA740,3,43,20,OP50-1,1,23.6944,2.20833,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::3,3,b,ECA740,3,43,20,OP50-1,1,23.861,0.458333,0.0833333,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::3,3,b,ECA740,3,43,20,OP50-1,1,24.0277,0.895833,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::3,3,b,ECA740,3,43,20,OP50-1,1,24.0694,2.16667,0.0833333,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::3,3,b,ECA740,3,43,20,OP50-1,1,24.111,3.5,0.0833333,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::3,3,b,ECA740,3,43,20,OP50-1,1,24.2777,5.125,0,0,,Observed Multiple Worm
StHelens,CeNDR_121018_1v2,StHelens_b::3,3,b,ECA740,3,43,20,OP50-1,1,24.2985,5.125,0,0,,Induced Multiple Worm
StHelens,CeNDR_121018_1v2,StHelens_b::3,3,b,ECA740,3,43,20,OP50-1,1,24.5277,1.95833,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::3,3,b,ECA740,3,43,20,OP50-1,1,24.5277,2.70833,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::3,3,b,ECA740,3,43,20,OP50-1,1,24.5694,0.395833,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::3,3,b,ECA740,3,43,20,OP50-1,1,24.736,1.41667,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::3,3,b,ECA740,3,43,20,OP50-1,1,25.4027,1.79167,0.0833333,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::3,3,b,ECA740,3,43,20,OP50-1,1,25.986,2.58333,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::3,3,b,ECA740,3,43,20,OP50-1,1,26.4027,2,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::3,3,b,ECA740,3,43,20,OP50-1,1,26.486,0.75,0.0416667,0,,
StHelens,CeNDR_121018_1v2,StHelens_b::3,3,b,ECA740,3,43,20,OP50-1,1,26.5277,0.5,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_c::2,2,c,JU2600,1,47,20,OP50-1,1,15.7881,0.833333,0.0833333,0,,
StHelens,CeNDR_121018_1v2,StHelens_c::2,2,c,JU2600,1,47,20,OP50-1,1,21.8298,0.541667,0.0833333,0,,
StHelens,CeNDR_121018_1v2,StHelens_c::2,2,c,JU2600,1,47,20,OP50-1,1,22.1631,0.958333,0.0833333,0,,
StHelens,CeNDR_121018_1v2,StHelens_c::2,2,c,JU2600,1,47,20,OP50-1,1,22.3298,0.8125,0.0833333,0,,
StHelens,CeNDR_121018_1v2,StHelens_c::2,2,c,JU2600,1,47,20,OP50-1,1,22.4964,6.66667,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_c::2,2,c,JU2600,1,47,20,OP50-1,1,23.1839,8.6875,0.125,0,,
StHelens,CeNDR_121018_1v2,StHelens_c::2,2,c,JU2600,1,47,20,OP50-1,1,23.2881,0.458333,0.125,0,,
StHelens,CeNDR_121018_1v2,StHelens_c::2,2,c,JU2600,1,47,20,OP50-1,1,23.4548,7.625,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_c::2,2,c,JU2600,1,47,20,OP50-1,1,23.5381,3,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_c::2,2,c,JU2600,1,47,20,OP50-1,1,23.5381,1.20833,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_c::2,2,c,JU2600,1,47,20,OP50-1,1,23.5798,7.1875,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_c::2,2,c,JU2600,1,47,20,OP50-1,1,23.6214,7.91667,0.125,0,,
StHelens,CeNDR_121018_1v2,StHelens_c::2,2,c,JU2600,1,47,20,OP50-1,1,23.8298,1.75,0.125,0,,
StHelens,CeNDR_121018_1v2,StHelens_c::2,2,c,JU2600,1,47,20,OP50-1,1,23.8298,8,0.125,0,,
StHelens,CeNDR_121018_1v2,StHelens_c::2,2,c,JU2600,1,47,20,OP50-1,1,24.0798,3.14583,0.125,0,,
StHelens,CeNDR_121018_1v2,StHelens_c::2,2,c,JU2600,1,47,20,OP50-1,1,24.1214,13.25,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_c::2,2,c,JU2600,1,47,20,OP50-1,1,24.3298,7.5,0.125,0,,
StHelens,CeNDR_121018_1v2,StHelens_c::2,2,c,JU2600,1,47,20,OP50-1,1,24.3923,8.47917,0.125,0,,
StHelens,CeNDR_121018_1v2,StHelens_c::2,2,c,JU2600,1,47,20,OP50-1,1,24.5381,2.08333,0.125,0,,
StHelens,CeNDR_121018_1v2,StHelens_c::2,2,c,JU2600,1,47,20,OP50-1,1,24.9548,1.70833,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_c::2,2,c,JU2600,1,47,20,OP50-1,1,24.9548,1.77083,0.125,0,,
StHelens,CeNDR_121018_1v2,StHelens_c::2,2,c,JU2600,1,47,20,OP50-1,1,25.0798,3.875,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_c::2,2,c,JU2600,1,47,20,OP50-1,1,25.1214,4.29167,0.125,0,,
StHelens,CeNDR_121018_1v2,StHelens_c::2,2,c,JU2600,1,47,20,OP50-1,1,25.1631,4.45833,0,0,,Observed Multiple Worm
StHelens,CeNDR_121018_1v2,StHelens_c::2,2,c,JU2600,1,47,20,OP50-1,1,25.1839,4.45833,0,0,,Induced Multiple Worm
StHelens,CeNDR_121018_1v2,StHelens_c::2,2,c,JU2600,1,47,20,OP50-1,1,25.2464,7.04167,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_c::2,2,c,JU2600,1,47,20,OP50-1,1,25.2464,10.625,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_c::2,2,c,JU2600,1,47,20,OP50-1,1,25.5798,2.39583,0,0,,
StHelens,CeNDR_121018_1v2,StHelens_c::2,2,c,JU2600,1,47,20,OP50-1,1,25.6631,4.58333,0.125,0,,
StHelens,CeNDR_121018_1v2,StHelens_c::2,2,c,JU2600,1,47,20,OP50-1,1,26.1214,2.58333,0,0,,
