gwtrait	gwchr	gwpeak	mediator	multi_abs_est	multi_padjust	var	estimate	ci_lower	ci_upper	prob	mediator_gene	e_peak	eQTL_classification
t89_mean	III	12671802	Y49E10.20.2	0.05294824651238202	0.111	NA	NA	NA	NA	NA	scav-3	12306947	Local eQTL
t89_mean	III	12671802	Y49E10.8	0.05829639039400907	0.117	NA	NA	NA	NA	NA	Y49E10.8	12381491	Local eQTL
t89_mean	III	12671802	Y49E10.11a.2	0.05931970592860748	0.125	NA	NA	NA	NA	NA	tat-1	13265430	Local eQTL
t89_mean	III	12671802	Y66D12A.7.1	0.08226119847700969	0.128	NA	NA	NA	NA	NA	Y66D12A.7	11660231	Local eQTL
t89_mean	III	12671802	T27E9.4b.2	0.04905545391033034	0.145	NA	NA	NA	NA	NA	kel-3	11934557	Distant eQTL
t89_mean	III	12671802	Y111B2A.8a.1	0.06039650832828243	0.16	NA	NA	NA	NA	NA	aakg-1	12302597	Local eQTL
t89_mean	III	12671802	Y75B8A.7.2	0.08220854450949817	0.16	NA	NA	NA	NA	NA	Y75B8A.7	12074899	Local eQTL
t89_mean	III	12671802	F36D3.1.1	0.08823148300000408	0.168	NA	NA	NA	NA	NA	F36D3.1	10901011	Distant eQTL
t89_mean	III	12671802	Y56A3A.2.1	0.04941812323078378	0.175	NA	NA	NA	NA	NA	Y56A3A.2	11850542	Local eQTL
t89_mean	III	12671802	Y39A1A.11a.2	0.04145328433228475	0.18	NA	NA	NA	NA	NA	dhs-11	10637159	Local eQTL
t89_mean	III	12671802	Y39A1A.11a.1	0.03577954965087226	0.19	NA	NA	NA	NA	NA	dhs-11	10637159	Local eQTL
t89_mean	III	12671802	Y54G11B.1.2	0.03631509886415132	0.192	NA	NA	NA	NA	NA	dmsr-6	12619451	Distant eQTL
t89_mean	III	12671802	K08E5.1b.2	0.07776376663496994	0.195	NA	NA	NA	NA	NA	K08E5.1	10090816	Local eQTL
t89_mean	III	12671802	Y56A3A.19.2	0.03796565929971555	0.223	NA	NA	NA	NA	NA	Y56A3A.19	11913744	Local eQTL
t89_mean	III	12671802	Y18D10A.9.1	0.028057891250791858	0.249	NA	NA	NA	NA	NA	Y18D10A.9	12079457	Distant eQTL
t89_mean	III	12671802	F09E5.9	0.03949170228891127	0.25	NA	NA	NA	NA	NA	F09E5.9	13280214	Distant eQTL
t89_mean	III	12671802	Y111B2A.18.2	0.04970073911810575	0.287	NA	NA	NA	NA	NA	rsp-3	12717750	Local eQTL
t89_mean	III	12671802	Y111B2A.14a.1	0.04913977185690188	0.291	NA	NA	NA	NA	NA	pqn-80	12605439	Local eQTL
t89_mean	III	12671802	ZK1010.6	0.06088052432471215	0.296	NA	NA	NA	NA	NA	ZK1010.6	12725522	Local eQTL
t89_mean	III	12671802	B0303.11b.1	0.02777426749845841	0.3	NA	NA	NA	NA	NA	B0303.11	8750423	Local eQTL
t89_mean	III	12671802	T19H5.7.1	0.058758632955059474	0.31	NA	NA	NA	NA	NA	T19H5.7	12336869	Distant eQTL
t89_mean	III	12671802	C05C9.1.1	0.026106773017474934	0.312	NA	NA	NA	NA	NA	C05C9.1	11891019	Distant eQTL
t89_mean	III	12671802	Y111B2A.11.2	0.04682954533944071	0.315	NA	NA	NA	NA	NA	epc-1	12604620	Local eQTL
t89_mean	III	12671802	R05G9R.1.1	0.02904488226606403	0.318	NA	NA	NA	NA	NA	R05G9R.1	11891019	Distant eQTL
t89_mean	III	12671802	Y111B2A.4a.1	0.05681712878156174	0.324	NA	NA	NA	NA	NA	sql-1	12619451	Local eQTL
t89_mean	III	12671802	ZK1055.4.2	0.02518559105485249	0.33	NA	NA	NA	NA	NA	ZK1055.4	11891019	Distant eQTL
t89_mean	III	12671802	T07A5.7.1	0.0218727134026838	0.341	NA	NA	NA	NA	NA	T07A5.7	10355688	Local eQTL
t89_mean	III	12671802	C53B4.8.1	0.026542264192275664	0.345	NA	NA	NA	NA	NA	mltn-12	11891019	Distant eQTL
t89_mean	III	12671802	T13B5.8a.2	0.021648581570035328	0.345	NA	NA	NA	NA	NA	sut-1	10917107	Distant eQTL
t89_mean	III	12671802	T25C8.1.1	0.08120998720157291	0.349	NA	NA	NA	NA	NA	shpk-1	13153850	Local eQTL
t89_mean	III	12671802	Y66D12A.16d.1	0.0518721385823742	0.349	NA	NA	NA	NA	NA	Y66D12A.16	11506922	Local eQTL
t89_mean	III	12671802	C01G8.1b.1	0.024970075647951256	0.355	NA	NA	NA	NA	NA	C01G8.1	12099354	Distant eQTL
t89_mean	III	12671802	F02D10.5.1	0.01859907503985482	0.362	NA	NA	NA	NA	NA	flr-1	12368134	Distant eQTL
t89_mean	III	12671802	F40G9.2.2	0.022864907521885195	0.364	NA	NA	NA	NA	NA	cox-17	12422794	Distant eQTL
t89_mean	III	12671802	W05B2.1.1	0.01814374929022593	0.37	NA	NA	NA	NA	NA	col-94	10949780	Local eQTL
t89_mean	III	12671802	K08E5.1b.1	0.05897343478272597	0.377	NA	NA	NA	NA	NA	K08E5.1	10090816	Local eQTL
t89_mean	III	12671802	M03C11.6.1	0.0210455403541284	0.38	NA	NA	NA	NA	NA	M03C11.6	10424064	Local eQTL
t89_mean	III	12671802	M03C11.2.2	0.019262398020421834	0.393	NA	NA	NA	NA	NA	chl-1	12619451	Distant eQTL
t89_mean	III	12671802	R06B9.3.2	0.04272315133114913	0.398	NA	NA	NA	NA	NA	arrd-13	12000745	Distant eQTL
t89_mean	III	12671802	F14D2.4a.1	0.02890779858229116	0.401	NA	NA	NA	NA	NA	bath-29	12772042	Distant eQTL
t89_mean	III	12671802	H11E01.3c.1	0.029547257143983416	0.403	NA	NA	NA	NA	NA	H11E01.3	12772042	Distant eQTL
t89_mean	III	12671802	C50F7.1b.2	0.02056838112025788	0.404	NA	NA	NA	NA	NA	npr-35	11891019	Distant eQTL
t89_mean	III	12671802	C34C12.3.2	0.017915596991163546	0.408	NA	NA	NA	NA	NA	pph-6	12080737	Distant eQTL
t89_mean	III	12671802	Y49E10.2.1	0.04397055760687363	0.414	NA	NA	NA	NA	NA	glrx-5	12328097	Local eQTL
t89_mean	III	12671802	Y111B2A.1.1	0.018776151531632986	0.42	NA	NA	NA	NA	NA	Y111B2A.1	12495639	Local eQTL
t89_mean	III	12671802	C26B9.2.1	0.021135967284101255	0.421	NA	NA	NA	NA	NA	C26B9.2	11891019	Distant eQTL
t89_mean	III	12671802	F43D9.3b.1	0.023564754329936977	0.422	NA	NA	NA	NA	NA	sly-1	10493185	Local eQTL
t89_mean	III	12671802	T28A11.21.2	0.05687328074958322	0.423	NA	NA	NA	NA	NA	fbxa-64	11897326	Distant eQTL
t89_mean	III	12671802	Y39E4A.1.1	0.014151348244111217	0.425	NA	NA	NA	NA	NA	Y39E4A.1	12629160	Local eQTL
t89_mean	III	12671802	Y75B8A.7.1	0.044566357677852275	0.425	NA	NA	NA	NA	NA	Y75B8A.7	12018647	Local eQTL
t89_mean	III	12671802	Y111B2A.15.2	0.030578785563737877	0.43	NA	NA	NA	NA	NA	tpst-1	12471178	Local eQTL
t89_mean	III	12671802	Y48A6B.5.2	0.019855014956535917	0.432	NA	NA	NA	NA	NA	exos-1	10858144	Local eQTL
t89_mean	III	12671802	F22B3.1.1	0.016600620850808916	0.435	NA	NA	NA	NA	NA	his-64	12472823	Distant eQTL
t89_mean	III	12671802	T19B10.9.1	0.01976873178764351	0.436	NA	NA	NA	NA	NA	mam-4	11891019	Distant eQTL
t89_mean	III	12671802	Y69H2.11.1	0.016014804471480817	0.436	NA	NA	NA	NA	NA	egas-1	11891019	Distant eQTL
t89_mean	III	12671802	T16H12.1	0.015194331942868117	0.446	NA	NA	NA	NA	NA	T16H12.1	10129546	Local eQTL
t89_mean	III	12671802	Y49E10.21b.1	0.025929715644020412	0.446	NA	NA	NA	NA	NA	Y49E10.21	12473342	Local eQTL
t89_mean	III	12671802	M03C11.6.2	0.03583092107867106	0.447	NA	NA	NA	NA	NA	M03C11.6	10424064	Local eQTL
t89_mean	III	12671802	Y43F4B.9b.2	0.015080151632324512	0.447	NA	NA	NA	NA	NA	Y43F4B.9	13265430	Local eQTL
t89_mean	III	12671802	Y41C4A.21.1	0.014709326192351465	0.45	NA	NA	NA	NA	NA	Y41C4A.21	11732606	Local eQTL
t89_mean	III	12671802	T26A5.5a.2	0.026340371958147677	0.451	NA	NA	NA	NA	NA	jhdm-1	12735382	Distant eQTL
t89_mean	III	12671802	T23G11.3.2	0.0174993428203717	0.454	NA	NA	NA	NA	NA	gld-1	11465750	Distant eQTL
t89_mean	III	12671802	C24H11.6.1	0.018794965526359477	0.462	NA	NA	NA	NA	NA	immp-1	11790052	Local eQTL
t89_mean	III	12671802	CC8.2a.2	0.024297000351601972	0.466	NA	NA	NA	NA	NA	CC8.2	12079457	Distant eQTL
t89_mean	III	12671802	W08D2.5a.1	0.018003400649222616	0.466	NA	NA	NA	NA	NA	catp-6	12461544	Distant eQTL
t89_mean	III	12671802	C44B9.4.1	0.017420985247864097	0.477	NA	NA	NA	NA	NA	athp-1	10924547	Local eQTL
t89_mean	III	12671802	W05B2.6.2	0.012377813228373774	0.477	NA	NA	NA	NA	NA	col-92	10943756	Local eQTL
t89_mean	III	12671802	F14D2.14.2	0.03823080551560207	0.486	NA	NA	NA	NA	NA	F14D2.14	12772042	Distant eQTL
t89_mean	III	12671802	Y47D3A.13.1	0.014747464948494734	0.489	NA	NA	NA	NA	NA	Y47D3A.13	11219521	Local eQTL
t89_mean	III	12671802	K03H1.3.1	0.0259172369820042	0.493	NA	NA	NA	NA	NA	ttr-3	9546872	Local eQTL
t89_mean	III	12671802	C24H11.6.2	0.02494484577945006	0.494	NA	NA	NA	NA	NA	immp-1	11790052	Local eQTL
t89_mean	III	12671802	W05F2.8a.1	0.011150096923251977	0.494	NA	NA	NA	NA	NA	W05F2.8	10711235	Distant eQTL
t89_mean	III	12671802	C09E7.8a.1	0.011919316752840428	0.495	NA	NA	NA	NA	NA	C09E7.8	5736537	Local eQTL
t89_mean	III	12671802	R06B9.3.1	0.04031164974572115	0.497	NA	NA	NA	NA	NA	arrd-13	12000745	Distant eQTL
t89_mean	III	12671802	Y66D12A.8a.2	0.009673013379461791	0.497	NA	NA	NA	NA	NA	Y66D12A.8	11574533	Local eQTL
t89_mean	III	12671802	Y67D8C.10b.1	0.013952040192308224	0.499	NA	NA	NA	NA	NA	mca-3	12528761	Distant eQTL
t89_mean	III	12671802	K01G5.9.1	0.03058313445445804	0.501	NA	NA	NA	NA	NA	tasp-1	10675443	Local eQTL
t89_mean	III	12671802	Y49E10.5	0.022332764956164288	0.502	NA	NA	NA	NA	NA	Y49E10.5	12381429	Local eQTL
t89_mean	III	12671802	Y66D12A.16c.1	0.01779966177789762	0.502	NA	NA	NA	NA	NA	Y66D12A.16	11365589	Local eQTL
t89_mean	III	12671802	C05D2.6b.1	0.009448659388797168	0.503	NA	NA	NA	NA	NA	madf-11	10558911	Distant eQTL
t89_mean	III	12671802	K01G5.8a.1	0.015451431861288006	0.506	NA	NA	NA	NA	NA	K01G5.8	10924547	Local eQTL
t89_mean	III	12671802	Y111B2A.14a.2	0.008577720476424352	0.506	NA	NA	NA	NA	NA	pqn-80	12614803	Local eQTL
t89_mean	III	12671802	Y41C4A.13.1	0.02926937329832068	0.507	NA	NA	NA	NA	NA	sup-1	11723967	Local eQTL
t89_mean	III	12671802	Y49E10.15.1	0.01639117301544082	0.508	NA	NA	NA	NA	NA	snr-6	12433391	Local eQTL
t89_mean	III	12671802	Y111B2A.19a.2	0.03211922144050182	0.512	NA	NA	NA	NA	NA	spin-4	12695670	Local eQTL
t89_mean	III	12671802	T07A5.6b.1	0.02538993073499955	0.52	NA	NA	NA	NA	NA	unc-69	10589942	Local eQTL
t89_mean	III	12671802	F46F11.9a.2	0.019278834926913832	0.527	NA	NA	NA	NA	NA	trpp-8	12528761	Distant eQTL
t89_mean	III	12671802	K03H1.10.2	0.0176060407538583	0.53	NA	NA	NA	NA	NA	cbp-2	9936067	Local eQTL
t89_mean	III	12671802	T10D4.5.1	0.009931181277710761	0.53	NA	NA	NA	NA	NA	srh-71	11848014	Distant eQTL
t89_mean	III	12671802	Y49E10.3a.2	0.021767812512670553	0.53	NA	NA	NA	NA	NA	pph-4.2	12374570	Local eQTL
t89_mean	III	12671802	F59H6.11.1	0.018482842436481555	0.533	NA	NA	NA	NA	NA	bath-5	11835006	Distant eQTL
t89_mean	III	12671802	F31D4.5b.2	0.009816944561899082	0.534	NA	NA	NA	NA	NA	F31D4.5	10909658	Distant eQTL
t89_mean	III	12671802	Y75B8A.5.1	0.018498519069296206	0.535	NA	NA	NA	NA	NA	lron-12	11987767	Local eQTL
t89_mean	III	12671802	F55B11.4.1	0.0085232004494603	0.539	NA	NA	NA	NA	NA	F55B11.4	12815804	Distant eQTL
t89_mean	III	12671802	Y56A3A.13.2	0.011391545688443644	0.54	NA	NA	NA	NA	NA	nft-1	11924020	Local eQTL
t89_mean	III	12671802	C06B8.7.2	0.016588086449433485	0.557	NA	NA	NA	NA	NA	C06B8.7	11443642	Distant eQTL
t89_mean	III	12671802	Y41C4A.4d.1	0.016007759967938424	0.558	NA	NA	NA	NA	NA	crh-1	11728462	Local eQTL
t89_mean	III	12671802	F11F1.1a.1	0.039102644277537714	0.577	NA	NA	NA	NA	NA	F11F1.1	12725522	Local eQTL
t89_mean	III	12671802	Y56A3A.11.2	0.019909018970336322	0.585	NA	NA	NA	NA	NA	tsen-2	11913744	Local eQTL
t89_mean	III	12671802	T16H12.3a.1	0.007689775665645591	0.588	NA	NA	NA	NA	NA	T16H12.3	10256873	Local eQTL
t89_mean	III	12671802	F55G1.10.1	0.01863416446994436	0.592	NA	NA	NA	NA	NA	his-61	12491239	Distant eQTL
t89_mean	III	12671802	W09D6.1a.1	0.008942936747309409	0.592	NA	NA	NA	NA	NA	W09D6.1	11054656	Local eQTL
t89_mean	III	12671802	Y111B2A.19b.1	0.025069943177580517	0.593	NA	NA	NA	NA	NA	spin-4	12911860	Local eQTL
t89_mean	III	12671802	T20B3.7.2	0.01873511835698323	0.6	NA	NA	NA	NA	NA	phy-3	11876092	Distant eQTL
t89_mean	III	12671802	Y39E4B.3c.1	0.02911681446764983	0.602	NA	NA	NA	NA	NA	pqn-83	13217724	Local eQTL
t89_mean	III	12671802	Y17G7B.11.2	0.006194808944592363	0.606	NA	NA	NA	NA	NA	arrd-7	12815804	Distant eQTL
t89_mean	III	12671802	C09B8.3.1	0.013882733056044122	0.612	NA	NA	NA	NA	NA	C09B8.3	11891019	Distant eQTL
t89_mean	III	12671802	Y41C4A.4b.1	0.0065711909057208666	0.614	NA	NA	NA	NA	NA	crh-1	11706723	Local eQTL
t89_mean	III	12671802	Y111B2A.21.2	0.006146599116575297	0.615	NA	NA	NA	NA	NA	Y111B2A.21	12774206	Local eQTL
t89_mean	III	12671802	Y79H2A.6b.1	0.031222879436099922	0.616	NA	NA	NA	NA	NA	arx-3	12120400	Local eQTL
t89_mean	III	12671802	D1044.7.1	0.014692171716052438	0.62	NA	NA	NA	NA	NA	D1044.7	4892173	Local eQTL
t89_mean	III	12671802	Y56A3A.29a.2	0.009918557211269153	0.622	NA	NA	NA	NA	NA	ung-1	11974840	Local eQTL
t89_mean	III	12671802	F59E12.5a.2	0.009874899073883118	0.631	NA	NA	NA	NA	NA	npl-4.2	12376935	Distant eQTL
t89_mean	III	12671802	F11F1.1b.1	0.045974544736708096	0.632	NA	NA	NA	NA	NA	F11F1.1	13061998	Local eQTL
t89_mean	III	12671802	F29B9.10.2	0.01427117111383608	0.632	NA	NA	NA	NA	NA	mrps-21	12230703	Distant eQTL
t89_mean	III	12671802	Y74C10AR.3a.2	0.010993543572427803	0.633	NA	NA	NA	NA	NA	abtm-1	12528761	Distant eQTL
t89_mean	III	12671802	F49E2.5r.1	0.008098526235100921	0.634	NA	NA	NA	NA	NA	F49E2.5	12810053	Distant eQTL
t89_mean	III	12671802	T28D6.6a.2	0.020195678243099736	0.635	NA	NA	NA	NA	NA	T28D6.6	11275167	Local eQTL
t89_mean	III	12671802	Y75B8A.5.2	0.011388902252974975	0.635	NA	NA	NA	NA	NA	lron-12	12120400	Local eQTL
t89_mean	III	12671802	Y79H2A.6b.2	0.02994241209816323	0.637	NA	NA	NA	NA	NA	arx-3	12268386	Local eQTL
t89_mean	III	12671802	H04D03.1.1	0.013833160428685395	0.641	NA	NA	NA	NA	NA	enu-3.1	10606781	Local eQTL
t89_mean	III	12671802	H37A05.4a.1	0.009620965743479433	0.647	NA	NA	NA	NA	NA	H37A05.4	12080737	Distant eQTL
t89_mean	III	12671802	Y79H2A.1c.1	0.028688378149384363	0.65	NA	NA	NA	NA	NA	brp-1	12772042	Local eQTL
t89_mean	III	12671802	F22E5.13.2	0.0066105000664678296	0.657	NA	NA	NA	NA	NA	F22E5.13	11873598	Distant eQTL
t89_mean	III	12671802	Y111B2A.25	0.014071602327219873	0.657	NA	NA	NA	NA	NA	Y111B2A.25	12451026	Local eQTL
t89_mean	III	12671802	3R5.1a.1	0.02469050510801226	0.658	NA	NA	NA	NA	NA	pot-3	12512302	Distant eQTL
t89_mean	III	12671802	Y19D10A.10	0.013033724761552476	0.666	NA	NA	NA	NA	NA	Y19D10A.10	11891019	Distant eQTL
t89_mean	III	12671802	Y56A3A.18.2	0.004839149304817874	0.673	NA	NA	NA	NA	NA	Y56A3A.18	11851830	Local eQTL
t89_mean	III	12671802	Y39A1A.20.1	0.01533179152728107	0.677	NA	NA	NA	NA	NA	Y39A1A.20	10627852	Local eQTL
t89_mean	III	12671802	Y49E10.15.2	0.006339079699720864	0.678	NA	NA	NA	NA	NA	snr-6	12394800	Local eQTL
t89_mean	III	12671802	T03F6.5.1	0.006908943996918508	0.68	NA	NA	NA	NA	NA	lis-1	13265430	Local eQTL
t89_mean	III	12671802	Y75B8A.18a.2	0.021583401245683604	0.683	NA	NA	NA	NA	NA	Y75B8A.18	12172339	Local eQTL
t89_mean	III	12671802	K01A2.8d.1	0.008894433906951004	0.685	NA	NA	NA	NA	NA	mps-2	11186807	Distant eQTL
t89_mean	III	12671802	C24H11.9.1	0.00645584538877406	0.688	NA	NA	NA	NA	NA	mdt-21	11689169	Local eQTL
t89_mean	III	12671802	R13A5.8.2	0.009900747575049836	0.694	NA	NA	NA	NA	NA	rpl-9	3030046	Distant eQTL
t89_mean	III	12671802	Y54G11A.6.1	0.009983058686104307	0.696	NA	NA	NA	NA	NA	ctl-1	4892173	Distant eQTL
t89_mean	III	12671802	Y48G1C.1.1	0.017203991879164347	0.701	NA	NA	NA	NA	NA	pid-2	12528761	Distant eQTL
t89_mean	III	12671802	T11G6.1a.2	0.010639119692449243	0.714	NA	NA	NA	NA	NA	hars-1	11536222	Distant eQTL
t89_mean	III	12671802	T28D6.3.2	0.008172875345514294	0.715	NA	NA	NA	NA	NA	T28D6.3	11537728	Local eQTL
t89_mean	III	12671802	F40F12.5a.1	0.012355768141498613	0.72	NA	NA	NA	NA	NA	cyld-1	12016135	Distant eQTL
t89_mean	III	12671802	B0047.4.1	0.004064613679724813	0.722	NA	NA	NA	NA	NA	math-1	12810053	Distant eQTL
t89_mean	III	12671802	K03H1.4.2	0.0045039228759674	0.722	NA	NA	NA	NA	NA	ttr-2	9878346	Local eQTL
t89_mean	III	12671802	W05B10.1.1	0.00653665937043474	0.725	NA	NA	NA	NA	NA	his-74	12772042	Distant eQTL
t89_mean	III	12671802	Y56A3A.16a.1	0.011045523908374879	0.726	NA	NA	NA	NA	NA	Y56A3A.16	11980431	Local eQTL
t89_mean	III	12671802	F48G7.12a.1	0.00872906762254278	0.734	NA	NA	NA	NA	NA	F48G7.12	12398088	Distant eQTL
t89_mean	III	12671802	Y39A1A.15g.2	0.003238620153371976	0.736	NA	NA	NA	NA	NA	cnt-2	8729512	Distant eQTL
t89_mean	III	12671802	T21C12.2.1	0.008110276497096416	0.742	NA	NA	NA	NA	NA	hpd-1	10503361	Local eQTL
t89_mean	III	12671802	Y102A5B.2a.1	0.007561259460597045	0.744	NA	NA	NA	NA	NA	clec-35	11442733	Distant eQTL
t89_mean	III	12671802	Y111B2A.16.1	0.028395958519235077	0.748	NA	NA	NA	NA	NA	taf-7.2	13061998	Local eQTL
t89_mean	III	12671802	Y56A3A.12a.1	0.007976189529256243	0.748	NA	NA	NA	NA	NA	faah-4	11906872	Local eQTL
t89_mean	III	12671802	Y41C4A.16.1	0.012994155587069336	0.749	NA	NA	NA	NA	NA	col-95	11365589	Local eQTL
t89_mean	III	12671802	K03H1.4.1	0.0035585193827659465	0.755	NA	NA	NA	NA	NA	ttr-2	9892374	Local eQTL
t89_mean	III	12671802	C48A7.2a.1	0.0059636196428755955	0.757	NA	NA	NA	NA	NA	pitr-1	12528761	Distant eQTL
t89_mean	III	12671802	R13A5.7.2	0.002322552047036268	0.758	NA	NA	NA	NA	NA	R13A5.7	10583651	Distant eQTL
t89_mean	III	12671802	W09D6.1b.1	0.01481104736936093	0.758	NA	NA	NA	NA	NA	W09D6.1	11054656	Local eQTL
t89_mean	III	12671802	ZK520.3b.1	0.008990974401085051	0.766	NA	NA	NA	NA	NA	dyf-2	12557922	Distant eQTL
t89_mean	III	12671802	Y45F3A.2.2	0.0018542881876338299	0.773	NA	NA	NA	NA	NA	rab-30	6286394	Distant eQTL
t89_mean	III	12671802	W05B2.5.2	0.011165931613449415	0.774	NA	NA	NA	NA	NA	col-93	11873598	Local eQTL
t89_mean	III	12671802	Y56A3A.30.2	0.01342359420120039	0.777	NA	NA	NA	NA	NA	Y56A3A.30	11980431	Local eQTL
t89_mean	III	12671802	ZC455.6a.1	0.003899203557233557	0.777	NA	NA	NA	NA	NA	ugt-5	12772042	Distant eQTL
t89_mean	III	12671802	C54G7.3a.1	0.006571158835566095	0.778	NA	NA	NA	NA	NA	lgx-1	11891019	Distant eQTL
t89_mean	III	12671802	T28A11.2.2	0.013914570364697289	0.779	NA	NA	NA	NA	NA	T28A11.2	11897326	Distant eQTL
t89_mean	III	12671802	F35G12.3a.2	0.0035709072461857384	0.789	NA	NA	NA	NA	NA	sel-5	13265430	Distant eQTL
t89_mean	III	12671802	Y37D8A.22b.2	0.006441979010102699	0.789	NA	NA	NA	NA	NA	epg-3	12803198	Local eQTL
t89_mean	III	12671802	T16A9.4b.1	0.005862969242069592	0.795	NA	NA	NA	NA	NA	nep-21	12528761	Distant eQTL
t89_mean	III	12671802	R17.3b.1	0.002039576137841933	0.803	NA	NA	NA	NA	NA	R17.3	10805081	Local eQTL
t89_mean	III	12671802	Y49E10.22.1	0.005796824505875256	0.804	NA	NA	NA	NA	NA	pstk-1	12525721	Local eQTL
t89_mean	III	12671802	Y111B2A.8c.1	0.008829228460339346	0.808	NA	NA	NA	NA	NA	aakg-1	12440238	Local eQTL
t89_mean	III	12671802	F52B5.1a.2	0.0019775328313957753	0.809	NA	NA	NA	NA	NA	abts-1	12528761	Distant eQTL
t89_mean	III	12671802	Y111B2A.11.1	0.00720392772857746	0.81	NA	NA	NA	NA	NA	epc-1	12747126	Local eQTL
t89_mean	III	12671802	Y48A6C.6	0.004466171814525004	0.811	NA	NA	NA	NA	NA	Y48A6C.6	11089532	Local eQTL
t89_mean	III	12671802	B0391.8	0.004754003765959125	0.813	NA	NA	NA	NA	NA	B0391.8	11395781	Distant eQTL
t89_mean	III	12671802	Y39A1A.2d.1	0.00371009848536514	0.817	NA	NA	NA	NA	NA	Y39A1A.2	10432114	Local eQTL
t89_mean	III	12671802	C04F12.4.1	0.0036108638001219715	0.821	NA	NA	NA	NA	NA	rpl-14	12381429	Distant eQTL
t89_mean	III	12671802	K01G5.8b.1	0.0030386580992466127	0.826	NA	NA	NA	NA	NA	K01G5.8	10756158	Local eQTL
t89_mean	III	12671802	Y111B2A.8d.1	0.0020382637675553624	0.826	NA	NA	NA	NA	NA	aakg-1	12693790	Local eQTL
t89_mean	III	12671802	Y66D12A.7.2	0.0015502361892287986	0.828	NA	NA	NA	NA	NA	Y66D12A.7	11574533	Local eQTL
t89_mean	III	12671802	C24H11.5b.2	0.008539612304277694	0.831	NA	NA	NA	NA	NA	C24H11.5	12018295	Local eQTL
t89_mean	III	12671802	Y49E10.18.2	0.010987810238590608	0.831	NA	NA	NA	NA	NA	Y49E10.18	12446225	Local eQTL
t89_mean	III	12671802	Y43F4B.9b.1	0.005360786723966238	0.834	NA	NA	NA	NA	NA	Y43F4B.9	13265430	Local eQTL
t89_mean	III	12671802	Y111B2A.27	0.005024817083499451	0.835	NA	NA	NA	NA	NA	Y111B2A.27	12525721	Local eQTL
t89_mean	III	12671802	Y75B8A.25.2	0.010199791548462142	0.838	NA	NA	NA	NA	NA	Y75B8A.25	12328097	Local eQTL
t89_mean	III	12671802	Y110A7A.14.1	0.0027383227192183945	0.841	NA	NA	NA	NA	NA	pas-3	12528761	Distant eQTL
t89_mean	III	12671802	T21C12.1b.2	0.006148587224424626	0.848	NA	NA	NA	NA	NA	unc-49	10604698	Local eQTL
t89_mean	III	12671802	ZK218.7.1	0.008443765642157566	0.848	NA	NA	NA	NA	NA	ZK218.7	11849295	Distant eQTL
t89_mean	III	12671802	F28B4.2b.1	0.003400149428519133	0.852	NA	NA	NA	NA	NA	rgl-1	12772042	Distant eQTL
t89_mean	III	12671802	Y41C4A.4c.2	0.001638940648981919	0.853	NA	NA	NA	NA	NA	crh-1	11694618	Local eQTL
t89_mean	III	12671802	C39B5.6.1	0.0035053552461924782	0.855	NA	NA	NA	NA	NA	C39B5.6	12614426	Distant eQTL
t89_mean	III	12671802	F45G2.2a.1	0.0071074866763174245	0.86	NA	NA	NA	NA	NA	myo-6	13217724	Local eQTL
t89_mean	III	12671802	C24H11.7a.1	0.0031787680244042783	0.861	NA	NA	NA	NA	NA	gbf-1	11823595	Local eQTL
t89_mean	III	12671802	B0035.9.1	0.004783096684616992	0.865	NA	NA	NA	NA	NA	his-46	12491239	Distant eQTL
t89_mean	III	12671802	Y48G1C.12.1	0.002037521601818693	0.866	NA	NA	NA	NA	NA	Y48G1C.12	12398088	Distant eQTL
t89_mean	III	12671802	W09D6.6.2	0.0020498821308164495	0.874	NA	NA	NA	NA	NA	hmt-1	11217854	Local eQTL
t89_mean	III	12671802	Y39A1A.11b.1	0.0012612216167649526	0.874	NA	NA	NA	NA	NA	dhs-11	10712374	Local eQTL
t89_mean	III	12671802	C09G9.7a.1	0.0023559524287159457	0.878	NA	NA	NA	NA	NA	npax-4	10244022	Distant eQTL
t89_mean	III	12671802	Y111B2A.10a.1	0.013569674053709133	0.878	NA	NA	NA	NA	NA	Y111B2A.10	12717750	Local eQTL
t89_mean	III	12671802	F54E12.3.1	0.004783096684616992	0.88	NA	NA	NA	NA	NA	his-56	12491239	Distant eQTL
t89_mean	III	12671802	F58G6.9b.2	7.056849931516288e-4	0.88	NA	NA	NA	NA	NA	F58G6.9	12491239	Distant eQTL
t89_mean	III	12671802	C52E12.4.2	0.0035002837908042895	0.882	NA	NA	NA	NA	NA	lst-6	12564875	Distant eQTL
t89_mean	III	12671802	Y39E4B.9d.1	0.0030306679620227582	0.89	NA	NA	NA	NA	NA	bre-2	11891019	Distant eQTL
t89_mean	III	12671802	C08E3.12.1	0.008317459118478419	0.893	NA	NA	NA	NA	NA	fbxa-160	11807405	Distant eQTL
t89_mean	III	12671802	K01G5.8b.2	0.0010350964652978696	0.893	NA	NA	NA	NA	NA	K01G5.8	10756158	Local eQTL
t89_mean	III	12671802	Y66H1B.2i.1	0.00121723456100342	0.9	NA	NA	NA	NA	NA	fln-1	11574741	Distant eQTL
t89_mean	III	12671802	K01G5.2c.1	0.0033585411077821964	0.901	NA	NA	NA	NA	NA	hpl-2	10620819	Local eQTL
